time,temperature_2m (°C),rain (mm),snowfall (cm),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_0cm (°C)
2023-10-01T05:00,8.3,0.00,0.00,22.3,320,37.1,9.2
2023-10-01T06:00,8.4,0.10,0.00,22.7,321,36.7,9.1
2023-10-01T07:00,8.5,0.00,0.00,19.8,322,36.4,9.4
2023-10-01T08:00,8.8,0.50,0.00,20.5,337,33.5,9.7
2023-10-01T09:00,9.4,0.10,0.00,18.7,340,33.8,10.0
2023-10-01T10:00,9.7,0.00,0.00,18.4,342,30.2,10.0
2023-10-01T11:00,9.5,0.00,0.00,17.6,337,30.6,10.1
2023-10-01T12:00,9.9,0.00,0.00,18.7,330,32.4,10.4
2023-10-01T13:00,10.1,0.00,0.00,16.9,325,32.0,10.5
2023-10-01T14:00,10.0,0.00,0.00,14.8,321,28.4,10.2
2023-10-01T15:00,9.3,0.00,0.00,12.6,328,27.7,9.7
2023-10-01T16:00,9.0,0.00,0.00,9.0,336,20.9,8.9
2023-10-01T17:00,8.4,0.00,0.00,7.2,352,14.4,8.0
2023-10-01T18:00,8.0,0.00,0.00,5.4,6,10.1,7.3
2023-10-01T19:00,7.0,0.00,0.00,5.4,14,8.6,6.9
2023-10-01T20:00,6.1,0.00,0.00,5.4,44,8.6,7.2
2023-10-01T21:00,5.6,0.00,0.00,4.0,116,6.8,6.8
2023-10-01T22:00,5.5,0.00,0.00,4.7,148,7.2,6.6
2023-10-01T23:00,5.3,0.00,0.00,6.5,130,9.7,6.6
2023-10-02T00:00,5.5,0.00,0.00,7.6,98,11.5,7.2
2023-10-02T01:00,6.0,0.00,0.00,5.8,96,12.2,7.0
2023-10-02T02:00,6.2,0.00,0.00,7.6,86,13.0,7.2
2023-10-02T03:00,5.9,0.00,0.00,6.5,94,11.9,6.8
2023-10-02T04:00,5.7,0.00,0.00,7.6,108,10.8,6.6
2023-10-02T05:00,5.6,0.00,0.00,7.6,91,12.2,6.5
2023-10-02T06:00,5.9,0.00,0.00,5.4,83,11.2,6.9
2023-10-02T07:00,6.3,0.00,0.00,2.9,88,7.9,7.3
2023-10-02T08:00,7.2,0.20,0.00,5.0,92,7.9,7.6
2023-10-02T09:00,7.8,0.10,0.00,8.3,156,13.3,8.2
2023-10-02T10:00,8.0,0.40,0.00,10.8,154,18.0,8.1
2023-10-02T11:00,8.2,0.30,0.00,11.2,156,18.7,8.4
2023-10-02T12:00,8.6,0.10,0.00,11.9,151,19.8,8.5
2023-10-02T13:00,9.3,0.00,0.00,13.0,158,21.6,8.7
2023-10-02T14:00,9.5,0.00,0.00,18.7,184,31.3,8.7
2023-10-02T15:00,9.7,0.00,0.00,14.4,170,24.8,8.9
2023-10-02T16:00,9.8,0.00,0.00,18.4,191,31.3,8.8
2023-10-02T17:00,9.5,2.80,0.00,14.4,220,30.6,9.2
2023-10-02T18:00,9.3,0.10,0.00,10.1,194,25.6,9.3
2023-10-02T19:00,9.4,1.00,0.00,13.0,227,27.0,9.3
2023-10-02T20:00,9.7,0.10,0.00,17.3,220,32.0,9.3
2023-10-02T21:00,9.5,0.00,0.00,17.3,202,29.5,9.2
2023-10-02T22:00,9.4,0.00,0.00,11.9,188,28.8,9.4
2023-10-02T23:00,9.5,0.20,0.00,9.7,181,22.7,9.4
2023-10-03T00:00,9.5,2.40,0.00,24.5,207,41.0,9.5
2023-10-03T01:00,9.7,0.00,0.00,23.8,215,42.5,9.4
2023-10-03T02:00,9.4,1.60,0.00,15.1,178,39.6,9.5
2023-10-03T03:00,9.3,1.50,0.00,12.6,200,29.9,9.4
2023-10-03T04:00,9.4,2.10,0.00,18.0,217,30.2,9.4
2023-10-03T05:00,9.5,0.00,0.00,24.8,224,43.2,9.4
2023-10-03T06:00,9.5,0.00,0.00,19.4,218,37.4,9.3
2023-10-03T07:00,10.1,0.00,0.00,23.8,228,41.8,9.5
2023-10-03T08:00,10.1,0.00,0.00,22.7,226,39.2,9.6
2023-10-03T09:00,10.3,0.40,0.00,18.4,213,39.6,9.7
2023-10-03T10:00,11.0,0.00,0.00,23.0,229,38.5,9.8
2023-10-03T11:00,11.1,0.00,0.00,23.4,224,39.2,9.9
2023-10-03T12:00,11.2,0.00,0.00,20.5,226,34.6,10.2
2023-10-03T13:00,11.3,0.00,0.00,20.2,224,36.0,10.1
2023-10-03T14:00,10.7,0.00,0.00,17.3,210,33.1,10.1
2023-10-03T15:00,10.4,1.70,0.00,14.4,218,28.4,9.7
2023-10-03T16:00,10.4,0.00,0.00,16.2,201,31.3,9.6
2023-10-03T17:00,9.7,2.60,0.00,15.5,169,28.8,9.5
2023-10-03T18:00,9.8,1.40,0.00,10.8,208,29.2,9.3
2023-10-03T19:00,9.5,0.00,0.00,13.0,179,21.2,9.4
2023-10-03T20:00,9.6,0.00,0.00,16.2,179,28.1,9.3
2023-10-03T21:00,9.4,0.00,0.00,12.6,168,28.4,9.2
2023-10-03T22:00,9.2,0.00,0.00,11.9,173,20.5,9.2
2023-10-03T23:00,9.0,0.20,0.00,10.8,172,19.8,9.2
2023-10-04T00:00,8.9,0.40,0.00,8.6,171,15.8,9.1
2023-10-04T01:00,8.8,1.10,0.00,6.8,180,15.1,9.1
2023-10-04T02:00,8.8,2.40,0.00,6.8,155,13.7,9.0
2023-10-04T03:00,8.4,2.40,0.00,6.1,152,10.8,8.6
2023-10-04T04:00,8.3,1.60,0.00,10.8,166,18.0,8.7
2023-10-04T05:00,8.0,4.70,0.00,8.6,334,18.0,8.7
2023-10-04T06:00,7.8,2.90,0.00,8.6,360,13.7,8.6
2023-10-04T07:00,7.9,0.50,0.00,23.4,7,37.4,8.7
2023-10-04T08:00,7.8,0.30,0.00,32.4,16,52.2,8.6
2023-10-04T09:00,8.0,0.00,0.00,38.2,14,62.6,8.9
2023-10-04T10:00,8.2,0.00,0.00,38.5,14,62.6,8.7
2023-10-04T11:00,8.1,0.00,0.00,37.4,10,62.3,8.4
2023-10-04T12:00,7.7,0.00,0.00,34.6,6,59.4,8.6
2023-10-04T13:00,7.6,0.00,0.00,32.4,6,56.2,8.6
2023-10-04T14:00,7.1,0.00,0.00,31.3,5,52.6,8.2
2023-10-04T15:00,7.0,0.00,0.00,29.5,5,51.8,7.8
2023-10-04T16:00,6.2,0.00,0.00,26.3,354,49.3,7.3
2023-10-04T17:00,6.0,0.00,0.00,25.6,7,43.2,7.0
2023-10-04T18:00,5.5,0.00,0.00,21.6,16,42.5,6.9
2023-10-04T19:00,5.4,0.00,0.00,17.6,36,37.1,6.9
2023-10-04T20:00,4.8,0.00,0.00,10.8,43,28.4,6.7
2023-10-04T21:00,4.7,0.20,0.00,8.6,133,18.7,6.6
2023-10-04T22:00,4.0,0.00,0.00,7.9,154,15.8,6.2
2023-10-04T23:00,3.6,0.00,0.00,9.7,351,33.8,6.0
2023-10-05T00:00,4.1,0.00,0.00,16.2,343,49.3,6.3
2023-10-05T01:00,4.5,0.00,0.00,11.9,332,45.0,6.2
2023-10-05T02:00,4.5,0.00,0.00,20.2,352,32.0,6.3
2023-10-05T03:00,4.5,0.40,0.00,8.6,17,35.6,5.8
2023-10-05T04:00,3.9,0.00,0.00,8.6,110,16.9,5.9
2023-10-05T05:00,3.7,0.70,0.00,21.6,344,44.6,5.7
2023-10-05T06:00,3.6,0.30,0.00,16.9,339,33.8,5.9
2023-10-05T07:00,3.7,0.00,0.00,17.3,18,34.2,6.4
2023-10-05T08:00,4.5,0.00,0.00,28.4,326,46.8,6.8
2023-10-05T09:00,5.3,0.00,0.00,15.8,335,42.5,7.0
2023-10-05T10:00,6.0,1.30,0.00,14.4,312,35.3,7.3
2023-10-05T11:00,6.1,0.00,0.00,22.3,320,40.7,7.4
2023-10-05T12:00,6.4,0.00,0.00,19.8,316,35.6,7.8
2023-10-05T13:00,5.6,0.00,0.00,20.5,309,34.2,7.5
2023-10-05T14:00,5.9,0.20,0.00,22.3,308,36.4,7.3
2023-10-05T15:00,5.4,0.00,0.00,19.8,302,37.4,6.9
2023-10-05T16:00,4.9,0.20,0.00,15.1,326,39.2,6.5
2023-10-05T17:00,5.2,0.00,0.00,19.1,307,33.8,6.1
2023-10-05T18:00,4.9,0.30,0.00,19.8,303,33.8,5.9
2023-10-05T19:00,4.7,0.10,0.00,19.4,306,32.8,5.9
2023-10-05T20:00,4.5,0.00,0.00,17.6,307,31.3,5.8
2023-10-05T21:00,3.7,0.00,0.00,12.6,312,22.7,5.7
2023-10-05T22:00,4.0,0.00,0.00,12.2,305,20.5,5.6
2023-10-05T23:00,4.3,0.00,0.00,11.2,305,20.2,5.4
2023-10-06T00:00,4.4,0.00,0.00,7.9,298,15.5,4.7
2023-10-06T01:00,4.6,0.00,0.00,7.6,308,13.0,4.7
2023-10-06T02:00,4.2,0.10,0.00,5.8,278,11.9,5.2
2023-10-06T03:00,3.9,0.10,0.00,2.5,280,7.9,5.3
2023-10-06T04:00,3.7,0.00,0.00,2.2,117,5.4,5.2
2023-10-06T05:00,3.6,0.00,0.00,4.3,69,6.5,5.2
2023-10-06T06:00,3.2,0.00,0.00,6.8,108,9.7,4.9
2023-10-06T07:00,3.5,0.00,0.00,7.6,80,11.2,5.4
2023-10-06T08:00,4.1,0.00,0.00,10.4,51,17.3,5.9
2023-10-06T09:00,4.9,0.00,0.00,9.4,52,20.5,6.0
2023-10-06T10:00,5.8,0.00,0.00,10.4,54,18.7,6.5
2023-10-06T11:00,6.3,0.00,0.00,13.3,43,24.1,6.8
2023-10-06T12:00,6.7,0.00,0.00,16.6,21,29.9,7.0
2023-10-06T13:00,6.6,0.00,0.00,18.0,20,31.0,6.9
2023-10-06T14:00,6.3,0.00,0.00,19.1,24,32.4,6.5
2023-10-06T15:00,6.0,0.00,0.00,17.3,23,30.2,6.0
2023-10-06T16:00,5.5,0.00,0.00,18.7,19,31.0,5.6
2023-10-06T17:00,5.0,0.00,0.00,18.0,19,30.6,5.3
2023-10-06T18:00,4.9,0.00,0.00,15.8,15,31.3,4.8
2023-10-06T19:00,5.1,0.00,0.00,11.5,12,25.9,5.0
2023-10-06T20:00,4.8,0.50,0.00,33.8,17,54.0,5.3
2023-10-06T21:00,4.4,0.00,0.00,21.2,31,55.1,5.3
2023-10-06T22:00,3.9,0.30,0.00,15.8,53,35.3,5.3
2023-10-06T23:00,4.4,0.00,0.00,28.1,359,45.7,5.3
2023-10-07T00:00,4.4,0.10,0.00,32.8,344,53.6,5.5
2023-10-07T01:00,4.4,1.90,0.00,28.1,19,65.5,5.5
2023-10-07T02:00,4.3,0.00,0.00,32.4,2,52.2,5.3
2023-10-07T03:00,4.7,0.20,0.00,31.0,350,69.1,5.1
2023-10-07T04:00,4.5,0.00,0.00,30.2,334,54.0,4.9
2023-10-07T05:00,4.7,0.10,0.00,33.1,329,56.2,4.9
2023-10-07T06:00,4.1,1.20,0.00,33.5,335,56.5,4.8
2023-10-07T07:00,3.9,0.40,0.00,40.3,341,64.8,5.4
2023-10-07T08:00,3.8,0.00,0.00,29.9,350,64.4,5.6
2023-10-07T09:00,4.5,0.00,0.00,27.4,348,48.6,5.8
2023-10-07T10:00,3.6,0.00,0.00,24.5,348,44.6,6.1
2023-10-07T11:00,4.5,0.00,0.00,31.7,350,54.4,6.2
2023-10-07T12:00,4.8,2.00,0.00,31.7,342,55.4,6.3
2023-10-07T13:00,5.5,0.00,0.00,29.2,358,56.2,6.5
2023-10-07T14:00,4.5,0.00,0.00,33.8,351,57.2,6.2
2023-10-07T15:00,4.7,1.60,0.00,30.6,342,68.4,6.2
2023-10-07T16:00,5.2,0.10,0.00,39.2,336,70.2,6.1
2023-10-07T17:00,5.4,1.00,0.00,38.5,353,80.3,6.2
2023-10-07T18:00,5.5,5.00,0.00,47.5,328,88.2,6.1
2023-10-07T19:00,5.8,0.10,0.00,40.3,338,74.9,6.2
2023-10-07T20:00,5.4,0.00,0.00,35.6,347,64.1,6.2
2023-10-07T21:00,5.4,0.10,0.00,26.6,11,56.9,6.1
2023-10-07T22:00,5.6,1.30,0.00,23.4,10,46.4,6.1
2023-10-07T23:00,5.2,0.50,0.00,14.8,30,42.5,6.1
2023-10-08T00:00,5.4,0.70,0.00,28.1,17,48.6,6.4
2023-10-08T01:00,4.8,0.50,0.00,29.5,13,70.9,6.3
2023-10-08T02:00,5.2,0.90,0.00,34.6,342,74.9,6.3
2023-10-08T03:00,6.1,0.00,0.00,34.2,324,60.5,5.9
2023-10-08T04:00,5.7,0.00,0.00,29.9,324,55.1,5.9
2023-10-08T05:00,5.1,0.00,0.00,27.7,321,50.8,5.9
2023-10-08T06:00,4.9,0.00,0.00,36.0,327,57.6,5.5
2023-10-08T07:00,4.9,0.20,0.00,31.0,328,58.3,5.9
2023-10-08T08:00,4.8,0.00,0.00,20.2,321,49.7,6.0
2023-10-08T09:00,5.1,0.00,0.00,23.0,306,39.2,6.5
2023-10-08T10:00,6.2,0.00,0.00,23.8,305,38.2,6.6
2023-10-08T11:00,5.7,0.00,0.00,22.7,302,38.9,6.8
2023-10-08T12:00,5.4,0.00,0.00,19.1,294,36.4,6.7
2023-10-08T13:00,4.7,0.50,0.00,24.5,261,41.8,6.6
2023-10-08T14:00,4.7,4.10,0.00,7.6,76,39.2,6.5
2023-10-08T15:00,5.6,0.40,0.00,16.2,313,26.6,6.2
2023-10-08T16:00,5.0,0.30,0.00,20.2,343,39.2,5.9
2023-10-08T17:00,4.4,0.00,0.00,14.4,333,32.4,5.8
2023-10-08T18:00,3.0,0.00,0.00,14.0,319,23.0,5.4
2023-10-08T19:00,2.6,0.00,0.00,11.5,317,22.3,5.2
2023-10-08T20:00,2.2,0.00,0.00,10.4,313,18.7,5.0
2023-10-08T21:00,2.9,0.00,0.00,9.0,295,14.0,4.9
2023-10-08T22:00,2.2,0.00,0.00,11.5,287,20.5,5.1
2023-10-08T23:00,2.1,0.10,0.00,5.0,305,18.7,4.9
2023-10-09T00:00,2.3,0.10,0.00,8.3,196,13.7,4.9
2023-10-09T01:00,2.2,2.70,0.00,6.1,178,15.1,5.0
2023-10-09T02:00,2.5,3.10,0.00,6.8,116,12.6,5.1
2023-10-09T03:00,2.8,0.30,0.00,13.3,150,22.0,4.9
2023-10-09T04:00,2.8,0.00,0.00,15.1,157,25.6,4.9
2023-10-09T05:00,2.8,0.40,0.00,14.4,162,27.4,4.9
2023-10-09T06:00,3.4,0.20,0.00,16.2,166,27.4,4.8
2023-10-09T07:00,3.6,0.20,0.00,18.4,163,31.3,5.1
2023-10-09T08:00,4.1,0.30,0.00,19.8,168,33.1,5.3
2023-10-09T09:00,4.1,0.40,0.00,21.2,151,35.3,5.6
2023-10-09T10:00,4.2,0.10,0.00,20.9,146,36.7,5.6
2023-10-09T11:00,4.4,0.00,0.00,20.9,148,36.7,5.6
2023-10-09T12:00,4.5,0.20,0.00,16.6,151,35.6,5.7
2023-10-09T13:00,4.7,0.00,0.00,13.0,161,28.1,5.9
2023-10-09T14:00,4.6,0.20,0.00,10.4,170,21.6,6.0
2023-10-09T15:00,4.8,0.10,0.00,7.9,213,17.6,6.0
2023-10-09T16:00,4.7,0.00,0.00,9.4,259,17.6,6.1
2023-10-09T17:00,4.5,0.00,0.00,11.5,266,18.4,6.2
2023-10-09T18:00,3.7,0.00,0.00,8.3,232,14.8,6.4
2023-10-09T19:00,4.2,1.60,0.00,11.9,302,24.1,6.3
2023-10-09T20:00,3.8,7.20,0.00,8.3,142,19.1,6.2
2023-10-09T21:00,4.0,0.00,0.00,6.8,169,13.3,6.2
2023-10-09T22:00,3.9,0.00,0.00,11.2,163,18.7,6.4
2023-10-09T23:00,4.4,0.00,0.00,13.0,177,22.7,6.2
2023-10-10T00:00,4.6,0.30,0.00,16.9,186,28.8,6.0
2023-10-10T01:00,4.7,0.30,0.00,13.7,174,29.2,6.0
2023-10-10T02:00,4.5,0.00,0.00,10.1,161,22.7,6.0
2023-10-10T03:00,4.3,0.00,0.00,7.9,149,18.0,5.7
2023-10-10T04:00,4.5,0.00,0.00,11.5,153,18.7,5.7
2023-10-10T05:00,5.0,0.20,0.00,13.3,157,22.3,5.8
2023-10-10T06:00,5.1,0.60,0.00,16.2,156,27.0,6.1
2023-10-10T07:00,5.5,0.70,0.00,19.1,151,31.7,6.3
2023-10-10T08:00,5.7,0.60,0.00,18.7,154,33.1,6.5
2023-10-10T09:00,6.1,0.10,0.00,19.4,160,35.3,6.7
2023-10-10T10:00,6.8,0.80,0.00,23.0,181,39.2,7.0
2023-10-10T11:00,7.5,0.60,0.00,23.0,171,46.8,7.0
2023-10-10T12:00,7.7,0.30,0.00,22.0,158,40.3,7.2
2023-10-10T13:00,7.4,0.50,0.00,23.4,166,41.0,7.3
2023-10-10T14:00,7.6,0.50,0.00,24.1,162,43.2,7.5
2023-10-10T15:00,7.8,0.70,0.00,25.2,155,43.2,7.6
2023-10-10T16:00,7.9,0.30,0.00,24.1,155,42.8,7.5
2023-10-10T17:00,7.7,0.40,0.00,26.3,149,44.6,7.4
2023-10-10T18:00,7.9,0.80,0.00,28.1,148,47.9,7.4
2023-10-10T19:00,8.4,1.20,0.00,29.2,144,51.1,7.4
2023-10-10T20:00,7.9,0.70,0.00,28.8,137,49.7,7.4
2023-10-10T21:00,7.4,1.10,0.00,23.8,137,49.3,7.5
2023-10-10T22:00,7.4,1.80,0.00,28.1,149,47.5,7.5
2023-10-10T23:00,7.4,1.80,0.00,29.9,161,52.9,7.6
2023-10-11T00:00,7.4,1.30,0.00,34.2,178,59.0,7.6
2023-10-11T01:00,8.3,0.20,0.00,34.6,187,71.6,7.7
2023-10-11T02:00,9.1,0.00,0.00,33.5,196,60.8,8.1
2023-10-11T03:00,8.9,0.00,0.00,27.7,221,59.0,7.6
2023-10-11T04:00,8.7,0.00,0.00,27.0,209,49.0,7.5
2023-10-11T05:00,8.3,0.00,0.00,22.7,190,45.0,7.7
2023-10-11T06:00,8.1,0.00,0.00,27.7,179,47.2,7.7
2023-10-11T07:00,8.0,0.10,0.00,29.5,181,52.6,7.8
2023-10-11T08:00,7.5,0.00,0.00,27.7,182,50.0,7.9
2023-10-11T09:00,8.8,0.00,0.00,23.8,186,50.0,8.1
2023-10-11T10:00,8.9,0.00,0.00,28.1,181,54.7,7.9
2023-10-11T11:00,9.0,0.20,0.00,25.2,181,47.5,8.1
2023-10-11T12:00,8.3,0.30,0.00,30.2,172,55.4,8.0
2023-10-11T13:00,7.8,0.00,0.00,24.8,169,50.8,8.0
2023-10-11T14:00,7.4,0.40,0.00,24.8,171,43.2,7.9
2023-10-11T15:00,7.4,0.40,0.00,23.0,165,50.8,7.5
2023-10-11T16:00,6.5,0.30,0.00,18.4,151,42.1,7.4
2023-10-11T17:00,6.6,0.10,0.00,27.0,175,45.7,7.4
2023-10-11T18:00,6.4,1.70,0.00,20.9,195,56.9,7.2
2023-10-11T19:00,6.1,0.00,0.00,16.2,168,34.9,7.4
2023-10-11T20:00,6.0,0.00,0.00,13.7,117,27.0,7.3
2023-10-11T21:00,6.1,0.00,0.00,12.6,140,21.6,7.2
2023-10-11T22:00,6.0,0.40,0.00,22.3,209,39.2,7.2
2023-10-11T23:00,5.9,0.40,0.00,13.3,186,36.4,7.1
2023-10-12T00:00,6.1,0.10,0.00,11.5,145,21.6,6.9
2023-10-12T01:00,6.3,0.50,0.00,21.2,175,43.6,6.8
2023-10-12T02:00,6.3,0.00,0.00,17.3,184,35.3,6.6
2023-10-12T03:00,6.0,0.00,0.00,15.1,171,29.9,6.5
2023-10-12T04:00,5.5,0.00,0.00,9.7,163,25.2,6.4
2023-10-12T05:00,5.5,0.00,0.00,10.4,155,17.3,6.5
2023-10-12T06:00,4.6,0.00,0.00,6.5,121,15.5,6.3
2023-10-12T07:00,4.7,0.00,0.00,6.8,186,10.8,6.5
2023-10-12T08:00,5.6,0.00,0.00,7.9,194,14.0,7.0
2023-10-12T09:00,6.8,0.00,0.00,7.2,228,15.1,7.5
2023-10-12T10:00,8.6,0.00,0.00,15.8,358,25.9,7.8
2023-10-12T11:00,8.5,0.00,0.00,15.8,349,27.7,7.7
2023-10-12T12:00,8.7,0.00,0.00,23.4,329,38.2,8.0
2023-10-12T13:00,8.6,0.00,0.00,22.7,333,37.8,7.9
2023-10-12T14:00,8.3,0.10,0.00,21.2,319,36.7,7.6
2023-10-12T15:00,8.1,0.50,0.00,18.4,339,33.5,7.2
2023-10-12T16:00,7.7,0.00,0.00,17.6,317,29.9,6.8
2023-10-12T17:00,7.3,0.00,0.00,15.8,326,28.8,6.8
2023-10-12T18:00,7.0,0.00,0.00,19.4,334,32.8,6.5
2023-10-12T19:00,6.7,0.00,0.00,16.9,339,31.0,5.6
2023-10-12T20:00,6.9,0.00,0.00,14.8,352,29.2,5.2
2023-10-12T21:00,5.9,0.00,0.00,10.8,360,23.0,5.2
2023-10-12T22:00,5.0,0.00,0.00,9.0,3,16.9,4.6
2023-10-12T23:00,4.3,0.00,0.00,7.2,16,13.7,3.9
2023-10-13T00:00,3.5,0.00,0.00,2.5,196,8.6,3.2
2023-10-13T01:00,3.2,0.00,0.00,2.2,187,5.0,3.0
2023-10-13T02:00,3.3,0.00,0.00,5.0,187,7.2,3.0
2023-10-13T03:00,3.4,0.00,0.00,7.9,154,11.2,3.1
2023-10-13T04:00,3.5,0.00,0.00,8.6,154,13.3,3.0
2023-10-13T05:00,3.5,0.00,0.00,9.4,80,14.4,3.1
2023-10-13T06:00,4.0,0.00,0.00,8.6,112,15.1,3.6
2023-10-13T07:00,4.6,0.00,0.00,9.4,110,13.7,4.6
2023-10-13T08:00,5.2,0.00,0.00,11.5,139,18.7,5.0
2023-10-13T09:00,6.0,0.10,0.00,15.5,156,26.3,5.8
2023-10-13T10:00,6.8,0.00,0.00,17.3,146,30.2,6.0
2023-10-13T11:00,7.1,0.00,0.00,16.9,138,29.2,6.1
2023-10-13T12:00,8.0,0.20,0.00,18.7,121,31.3,6.2
2023-10-13T13:00,8.4,0.00,0.00,18.4,119,31.7,6.4
2023-10-13T14:00,8.2,0.00,0.00,18.7,120,32.0,6.4
2023-10-13T15:00,7.6,0.00,0.00,19.4,117,34.6,5.9
2023-10-13T16:00,7.1,0.00,0.00,15.8,129,32.4,5.6
2023-10-13T17:00,6.9,0.00,0.00,13.0,126,26.6,5.4
2023-10-13T18:00,6.8,0.00,0.00,14.0,114,25.6,5.5
2023-10-13T19:00,7.0,0.00,0.00,18.0,123,30.6,5.4
2023-10-13T20:00,7.0,0.00,0.00,21.2,122,36.4,5.4
2023-10-13T21:00,6.9,0.00,0.00,20.5,106,36.7,5.5
2023-10-13T22:00,7.2,0.00,0.00,18.7,104,33.8,5.4
2023-10-13T23:00,7.0,0.00,0.00,14.8,98,31.3,5.5
2023-10-14T00:00,7.1,0.10,0.00,15.8,104,28.4,6.0
2023-10-14T01:00,6.8,0.10,0.00,17.6,106,29.5,6.0
2023-10-14T02:00,5.8,0.40,0.00,19.8,91,32.8,6.0
2023-10-14T03:00,6.0,0.30,0.00,22.0,83,37.1,6.1
2023-10-14T04:00,6.0,0.50,0.00,24.1,84,40.0,6.1
2023-10-14T05:00,6.0,0.50,0.00,23.8,85,40.3,6.1
2023-10-14T06:00,6.1,0.60,0.00,23.4,79,39.2,6.1
2023-10-14T07:00,6.2,0.20,0.00,22.3,79,38.9,6.1
2023-10-14T08:00,6.4,0.10,0.00,21.6,77,37.4,6.3
2023-10-14T09:00,6.6,0.10,0.00,19.1,64,36.4,6.4
2023-10-14T10:00,6.4,0.10,0.00,18.0,35,32.0,6.5
2023-10-14T11:00,6.7,0.00,0.00,20.9,36,34.6,6.5
2023-10-14T12:00,7.0,0.00,0.00,22.7,39,37.4,6.6
2023-10-14T13:00,7.0,0.00,0.00,19.8,40,37.4,6.6
2023-10-14T14:00,6.8,0.00,0.00,21.2,38,34.9,6.5
2023-10-14T15:00,6.5,0.00,0.00,24.8,34,40.7,6.2
2023-10-14T16:00,6.7,0.00,0.00,16.6,40,40.7,5.9
2023-10-14T17:00,7.0,0.00,0.00,18.0,28,29.2,5.9
2023-10-14T18:00,7.0,0.00,0.00,27.0,20,43.2,5.9
2023-10-14T19:00,7.4,0.00,0.00,29.9,13,51.8,5.7
2023-10-14T20:00,7.3,0.00,0.00,38.5,7,64.1,5.8
2023-10-14T21:00,7.0,0.00,0.00,39.2,6,63.4,5.9
2023-10-14T22:00,6.8,0.00,0.00,35.3,2,63.0,5.9
2023-10-14T23:00,6.5,0.00,0.00,37.1,3,59.8,5.9
2023-10-15T00:00,6.0,0.00,0.00,40.0,3,64.1,6.3
2023-10-15T01:00,5.8,0.00,0.00,40.7,344,65.5,6.2
2023-10-15T02:00,5.2,1.70,0.00,36.7,3,72.7,6.1
2023-10-15T03:00,6.0,0.20,0.00,36.0,360,60.1,6.0
2023-10-15T04:00,6.5,0.00,0.00,38.5,359,62.6,5.9
2023-10-15T05:00,6.3,0.40,0.00,33.5,348,70.6,5.9
2023-10-15T06:00,6.5,0.10,0.00,29.9,21,59.0,5.9
2023-10-15T07:00,6.3,0.00,0.00,38.9,325,62.3,6.1
2023-10-15T08:00,6.3,0.20,0.00,32.0,356,67.3,6.4
2023-10-15T09:00,5.9,0.00,0.00,28.4,348,56.2,6.5
2023-10-15T10:00,5.4,2.90,0.00,33.5,353,73.8,6.8
2023-10-15T11:00,6.5,0.10,0.00,35.6,321,62.6,6.8
2023-10-15T12:00,7.0,0.20,0.00,38.5,337,67.3,6.9
2023-10-15T13:00,6.5,0.00,0.00,38.9,345,67.7,6.8
2023-10-15T14:00,6.3,0.80,0.00,41.4,346,69.5,6.6
2023-10-15T15:00,6.0,0.20,0.00,31.0,353,70.2,6.3
2023-10-15T16:00,5.6,0.10,0.00,34.9,343,65.2,6.1
2023-10-15T17:00,5.9,0.90,0.00,30.2,338,62.3,6.1
2023-10-15T18:00,5.9,0.30,0.00,48.6,321,82.8,6.1
2023-10-15T19:00,5.8,0.20,0.00,43.9,322,77.0,5.9
2023-10-15T20:00,5.4,1.20,0.00,42.5,320,70.2,6.0
2023-10-15T21:00,5.1,0.00,0.00,40.7,318,67.0,6.0
2023-10-15T22:00,5.5,0.00,0.00,38.2,310,65.5,6.0
2023-10-15T23:00,5.4,0.20,0.00,42.1,320,71.3,5.8
2023-10-16T00:00,5.4,0.00,0.00,42.1,313,74.2,5.9
2023-10-16T01:00,5.5,0.80,0.00,40.0,312,71.6,5.9
2023-10-16T02:00,5.2,0.30,0.00,31.7,305,70.9,5.9
2023-10-16T03:00,5.9,2.00,0.00,38.2,316,81.0,5.7
2023-10-16T04:00,6.0,0.00,0.00,36.0,295,61.6,5.8
2023-10-16T05:00,6.2,0.40,0.00,36.7,306,61.6,5.9
2023-10-16T06:00,6.0,0.10,0.00,43.6,306,70.9,6.2
2023-10-16T07:00,5.9,0.00,0.00,41.8,299,70.2,6.2
2023-10-16T08:00,6.6,0.00,0.00,34.6,322,66.6,6.6
2023-10-16T09:00,6.4,0.00,0.00,28.1,314,55.4,6.7
2023-10-16T10:00,6.4,2.50,0.00,25.6,298,58.3,7.1
2023-10-16T11:00,6.5,0.50,0.00,17.6,289,40.3,7.2
2023-10-16T12:00,6.7,0.10,0.00,19.8,301,31.7,7.2
2023-10-16T13:00,6.2,0.00,0.00,18.7,298,38.9,7.2
2023-10-16T14:00,6.4,0.00,0.00,16.9,322,31.0,6.9
2023-10-16T15:00,5.7,0.00,0.00,15.8,328,30.2,6.1
2023-10-16T16:00,5.2,0.00,0.00,12.6,328,25.2,5.8
2023-10-16T17:00,3.6,0.00,0.00,9.0,324,20.2,5.6
2023-10-16T18:00,4.7,0.00,0.00,5.8,299,13.0,5.6
2023-10-16T19:00,4.8,0.00,0.00,4.7,234,9.0,5.6
2023-10-16T20:00,4.4,0.00,0.00,4.3,239,7.6,5.5
